CustomerID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment,RFM_Score,RFM_Level
2598,59,72,764.8599999999998,4,5,4,454,loyal customers,13,Platinum
2599,74,284,2958.9400000000014,3,5,5,355,loyal customers,13,Platinum
2600,160,24,313.52000000000004,3,5,3,353,loyal customers,11,Platinum
2601,574,38,234.88,1,5,3,153,can't loose,9,Gold
2602,690,29,182.55,1,5,2,152,can't loose,8,Gold
2603,5,56,1271.4100000000005,5,5,4,554,champions,14,Platinum Plus
2604,200,87,296.74999999999983,2,5,3,253,can't loose,10,Gold
2605,378,100,566.9,2,5,3,253,can't loose,10,Gold
2606,17,10,1147.1499999999999,5,5,4,554,champions,14,Platinum Plus
2607,6,238,1983.0599999999997,5,5,5,555,champions,15,Platinum Plus
2608,663,18,342.3999999999999,1,5,3,153,can't loose,9,Gold
2609,555,27,100.13000000000002,1,5,2,152,can't loose,8,Gold
2610,580,21,314.67,1,5,3,153,can't loose,9,Gold
2611,443,27,210.49999999999997,1,5,2,152,can't loose,8,Gold
2612,565,10,36.13,1,5,2,152,can't loose,8,Gold
2613,365,310,887.7500000000008,2,5,4,254,can't loose,11,Platinum
2614,252,61,233.23000000000002,2,5,3,253,can't loose,10,Gold
2615,483,41,442.2899999999998,1,5,3,153,can't loose,9,Gold
2616,2,39,771.3799999999999,5,5,4,554,champions,14,Platinum Plus
2617,7,127,770.7300000000001,5,5,4,554,champions,14,Platinum Plus
2618,594,9,129.48,1,5,2,152,can't loose,8,Gold
2619,49,76,484.74000000000024,4,5,3,453,loyal customers,12,Platinum
2620,426,53,228.85999999999993,1,5,3,153,can't loose,9,Gold
2621,117,369,4802.529999999999,3,5,5,355,loyal customers,13,Platinum
2622,465,348,1051.8000000000009,1,5,4,154,can't loose,10,Gold
2623,149,156,1226.03,3,5,4,354,loyal customers,12,Platinum
2624,17,2373,12617.259999999977,5,5,5,555,champions,15,Platinum Plus
2625,53,205,819.54,4,5,4,454,loyal customers,13,Platinum
2626,279,11,146.95999999999998,2,5,2,252,can't loose,9,Gold
2627,373,12,360.0,2,5,3,253,can't loose,10,Gold
2628,14,176,1222.8000000000004,5,5,4,554,champions,14,Platinum Plus
2629,244,20,308.93999999999994,2,5,3,253,can't loose,10,Gold
2630,418,19,367.1,1,5,3,153,can't loose,9,Gold
2631,55,255,860.6200000000005,4,5,4,454,loyal customers,13,Platinum
2632,459,350,1544.6000000000008,1,5,5,155,can't loose,11,Platinum
2633,44,35,260.17,4,5,3,453,loyal customers,12,Platinum
2634,402,284,2147.870000000001,1,5,5,155,can't loose,11,Platinum
2635,174,108,593.4000000000001,3,5,4,354,loyal customers,12,Platinum
2636,183,20,125.58000000000001,2,5,2,252,can't loose,9,Gold
2637,221,36,555.03,2,5,3,253,can't loose,10,Gold
2638,268,70,265.99999999999994,2,5,3,253,can't loose,10,Gold
2639,381,28,203.41999999999996,2,5,2,252,can't loose,9,Gold
2640,28,725,2674.620000000003,4,5,5,455,loyal customers,14,Platinum Plus
2641,13,153,1181.0899999999997,5,5,4,554,champions,14,Platinum Plus
2642,41,1005,11907.520000000008,4,5,5,455,loyal customers,14,Platinum Plus
2643,11,367,4023.4099999999967,5,5,5,555,champions,15,Platinum Plus
2644,183,144,988.1400000000002,2,5,4,254,can't loose,11,Platinum
2645,82,138,1055.1300000000003,3,5,4,354,loyal customers,12,Platinum
2646,91,89,2809.4400000000023,3,5,5,355,loyal customers,13,Platinum
2647,44,118,1149.21,4,5,4,454,loyal customers,13,Platinum
2648,620,11,362.15,1,5,3,153,can't loose,9,Gold
2649,73,35,1964.6600000000003,3,5,5,355,loyal customers,13,Platinum
2650,90,405,2616.699999999998,3,5,5,355,loyal customers,13,Platinum
2651,258,116,10790.250000000005,2,5,5,255,can't loose,12,Platinum
2652,27,509,2550.239999999999,4,5,5,455,loyal customers,14,Platinum Plus
2653,17,761,8092.549999999981,5,5,5,555,champions,15,Platinum Plus
2654,32,25,228.73000000000002,4,5,3,453,loyal customers,12,Platinum
2655,74,127,465.5499999999998,3,5,3,353,loyal customers,11,Platinum
2656,378,48,402.5099999999998,2,5,3,253,can't loose,10,Gold
2657,1,285,1257.0100000000025,5,5,4,554,champions,14,Platinum Plus
2658,11,2717,38258.22000000009,5,5,5,555,champions,15,Platinum Plus
2659,543,1,7.49,1,2,2,122,hibernating,5,Bronze
2660,172,105,291.5199999999998,3,5,3,353,loyal customers,11,Platinum
2661,201,9,315.45,2,5,3,253,can't loose,10,Gold
2662,122,51,2858.7999999999993,3,5,5,355,loyal customers,13,Platinum
2663,7,810,13570.369999999979,5,5,5,555,champions,15,Platinum Plus
2664,34,13,633.6600000000001,4,5,4,454,loyal customers,13,Platinum
2665,11,404,7544.23,5,5,5,555,champions,15,Platinum Plus
2666,271,22,343.61999999999995,2,5,3,253,can't loose,10,Gold
2667,118,121,479.2700000000002,3,5,3,353,loyal customers,11,Platinum
2668,38,3,121.17,4,4,2,442,loyal customers,10,Gold
2669,27,158,4138.87,4,5,5,455,loyal customers,14,Platinum Plus
2670,4,256,3287.2300000000023,5,5,5,555,champions,15,Platinum Plus
2671,321,30,215.77999999999994,2,5,2,252,can't loose,9,Gold
2672,187,71,697.7899999999998,2,5,4,254,can't loose,11,Platinum
2673,14,113,300.8499999999999,5,5,3,553,champions,13,Platinum
2674,476,29,304.6999999999998,1,5,3,153,can't loose,9,Gold
2675,522,7,133.45,1,5,2,152,can't loose,8,Gold
2676,99,58,2766.56,3,5,5,355,loyal customers,13,Platinum
2677,27,356,3363.0699999999965,4,5,5,455,loyal customers,14,Platinum Plus
2678,42,541,3077.3299999999995,4,5,5,455,loyal customers,14,Platinum Plus
2679,11,117,291.0899999999999,5,5,3,553,champions,13,Platinum
2680,6,884,118467.8900000003,5,5,5,555,champions,15,Platinum Plus
2681,73,155,2488.6200000000013,3,5,5,355,loyal customers,13,Platinum
2682,67,5,370.79999999999995,3,4,3,343,loyal customers,10,Gold
2683,412,60,929.4200000000003,1,5,4,154,can't loose,10,Gold
2684,166,169,3304.710000000001,3,5,5,355,loyal customers,13,Platinum
2685,55,53,760.59,4,5,4,454,loyal customers,13,Platinum
2686,80,177,3788.6300000000033,3,5,5,355,loyal customers,13,Platinum
2687,48,219,1163.150000000001,4,5,4,454,loyal customers,13,Platinum
2688,181,70,1109.5300000000002,3,5,4,354,loyal customers,12,Platinum
2689,593,19,518.45,1,5,3,153,can't loose,9,Gold
2690,99,54,1455.5599999999997,3,5,5,355,loyal customers,13,Platinum
2691,481,13,187.52,1,5,2,152,can't loose,8,Gold
2692,11,181,2357.0399999999995,5,5,5,555,champions,15,Platinum Plus
2693,107,72,1443.9299999999994,3,5,5,355,loyal customers,13,Platinum
2694,79,26,738.35,3,5,4,354,loyal customers,12,Platinum
2695,174,81,1405.94,3,5,4,354,loyal customers,12,Platinum
2696,457,15,1550.4,1,5,5,155,can't loose,11,Platinum
2697,13,734,15853.059999999961,5,5,5,555,champions,15,Platinum Plus
2698,36,121,2970.670000000003,4,5,5,455,loyal customers,14,Platinum Plus
2699,488,31,546.2500000000001,1,5,3,153,can't loose,9,Gold
2700,24,110,1933.42,4,5,5,455,loyal customers,14,Platinum Plus
2701,465,6,93.35000000000001,1,5,2,152,can't loose,8,Gold
2702,258,5,88.19999999999999,2,4,2,242,at risk,8,Gold
2703,381,31,965.2,2,5,4,254,can't loose,11,Platinum
2704,566,11,218.53,1,5,2,152,can't loose,8,Gold
2705,283,15,306.94,2,5,3,253,can't loose,10,Gold
2706,23,60,1140.2699999999998,5,5,4,554,champions,14,Platinum Plus
2707,12,145,2420.840000000001,5,5,5,555,champions,15,Platinum Plus
2708,253,22,366.0199999999999,2,5,3,253,can't loose,10,Gold
2709,55,58,1019.61,4,5,4,454,loyal customers,13,Platinum
2710,128,41,677.8099999999998,3,5,4,354,loyal customers,12,Platinum
2711,20,332,13293.340000000006,5,5,5,555,champions,15,Platinum Plus
2712,587,5,83.0,1,4,2,142,at risk,7,Silver
2713,105,120,2991.690000000002,3,5,5,355,loyal customers,13,Platinum
2714,44,11,219.39,4,5,3,453,loyal customers,12,Platinum
2715,213,66,560.8000000000001,2,5,3,253,can't loose,10,Gold
2717,86,23,410.4800000000001,3,5,3,353,loyal customers,11,Platinum
2718,71,25,2301.8,3,5,5,355,loyal customers,13,Platinum
2719,192,64,1303.4899999999998,2,5,4,254,can't loose,11,Platinum
2720,400,27,554.6699999999998,2,5,3,253,can't loose,10,Gold
2721,88,35,703.3599999999999,3,5,4,354,loyal customers,12,Platinum
2722,168,71,1002.5400000000001,3,5,4,354,loyal customers,12,Platinum
2723,20,150,3077.570000000002,5,5,5,555,champions,15,Platinum Plus
2724,6,101,1387.8300000000002,5,5,4,554,champions,14,Platinum Plus
2725,40,53,856.2599999999998,4,5,4,454,loyal customers,13,Platinum
2726,66,61,1291.7500000000002,3,5,4,354,loyal customers,12,Platinum
2727,129,42,696.7000000000002,3,5,4,354,loyal customers,12,Platinum
2728,25,55,1404.3999999999999,4,5,4,454,loyal customers,13,Platinum
2729,61,149,2693.9700000000007,4,5,5,455,loyal customers,14,Platinum Plus
2730,525,7,209.4,1,5,2,152,can't loose,8,Gold
2731,11,100,3439.0199999999995,5,5,5,555,champions,15,Platinum Plus
2732,39,228,3351.58,4,5,5,455,loyal customers,14,Platinum Plus
2733,20,20,327.62999999999994,5,5,3,553,champions,13,Platinum
2734,19,45,1352.7500000000005,5,5,4,554,champions,14,Platinum Plus
2735,16,132,2484.3199999999997,5,5,5,555,champions,15,Platinum Plus
2736,136,1,244.8,3,2,3,323,about to sleep,8,Gold
2737,129,14,266.4,3,5,3,353,loyal customers,11,Platinum
2738,135,21,323.92,3,5,3,353,loyal customers,11,Platinum
2739,52,27,440.72,4,5,3,453,loyal customers,12,Platinum
2740,87,233,4410.420000000001,3,5,5,355,loyal customers,13,Platinum
2741,208,182,4533.770000000006,2,5,5,255,can't loose,12,Platinum
2742,24,31,450.81999999999994,4,5,3,453,loyal customers,12,Platinum
2743,27,253,15798.780000000008,4,5,5,455,loyal customers,14,Platinum Plus
2744,538,25,449.49,1,5,3,153,can't loose,9,Gold
2745,215,28,711.5,2,5,4,254,can't loose,11,Platinum
2746,62,131,1716.9200000000005,4,5,5,455,loyal customers,14,Platinum Plus
2747,52,205,6788.7799999999925,4,5,5,455,loyal customers,14,Platinum Plus
2748,171,22,330.11,3,5,3,353,loyal customers,11,Platinum
2749,426,7,80.28,1,5,2,152,can't loose,8,Gold
2750,20,51,962.6300000000001,5,5,4,554,champions,14,Platinum Plus
2751,39,48,1789.8999999999996,4,5,5,455,loyal customers,14,Platinum Plus
2752,16,85,1596.2900000000006,5,5,5,555,champions,15,Platinum Plus
2753,235,21,293.78000000000003,2,5,3,253,can't loose,10,Gold
2754,1,69,1282.4500000000003,5,5,4,554,champions,14,Platinum Plus
2755,522,34,660.75,1,5,4,154,can't loose,10,Gold
2756,387,33,486.59,2,5,3,253,can't loose,10,Gold
2757,163,13,178.95999999999998,3,5,2,352,loyal customers,10,Gold
2758,54,111,3139.480000000001,4,5,5,455,loyal customers,14,Platinum Plus
2759,368,83,1378.3099999999993,2,5,4,254,can't loose,11,Platinum
2760,48,142,2563.07,4,5,5,455,loyal customers,14,Platinum Plus
2761,227,31,563.6300000000001,2,5,3,253,can't loose,10,Gold
2762,1,343,11508.439999999995,5,5,5,555,champions,15,Platinum Plus
2763,45,67,1194.73,4,5,4,454,loyal customers,13,Platinum
2764,166,94,1303.4600000000005,3,5,4,354,loyal customers,12,Platinum
2765,220,28,584.8499999999999,2,5,4,254,can't loose,11,Platinum
2766,12,20,301.28999999999996,5,5,3,553,champions,13,Platinum
2767,135,67,1509.3100000000002,3,5,5,355,loyal customers,13,Platinum
2768,19,568,8856.669999999986,5,5,5,555,champions,15,Platinum Plus
2769,366,54,1987.5100000000002,2,5,5,255,can't loose,12,Platinum
2770,11,306,5161.87,5,5,5,555,champions,15,Platinum Plus
2771,122,21,316.77,3,5,3,353,loyal customers,11,Platinum
2772,76,195,1332.2600000000016,3,5,4,354,loyal customers,12,Platinum
2773,385,23,368.6699999999999,2,5,3,253,can't loose,10,Gold
2774,120,52,886.94,3,5,4,354,loyal customers,12,Platinum
2775,125,143,2092.340000000002,3,5,5,355,loyal customers,13,Platinum
2776,47,12,420.65999999999997,4,5,3,453,loyal customers,12,Platinum
2777,20,818,21981.39999999993,5,5,5,555,champions,15,Platinum Plus
2778,359,23,589.2700000000001,2,5,4,254,can't loose,11,Platinum
2779,390,33,119.92000000000002,2,5,2,252,can't loose,9,Gold
2780,20,28,298.68999999999994,5,5,3,553,champions,13,Platinum
2781,210,358,2032.170000000001,2,5,5,255,can't loose,12,Platinum
2782,698,54,975.5000000000001,1,5,4,154,can't loose,10,Gold
2783,469,12,167.15999999999997,1,5,2,152,can't loose,8,Gold
2784,322,307,1619.6200000000008,2,5,5,255,can't loose,12,Platinum
2785,27,5,106.56,4,4,2,442,loyal customers,10,Gold
2786,384,10,213.05,2,5,2,252,can't loose,9,Gold
2787,408,4,81.15,1,4,2,142,at risk,7,Silver
2788,10,5,102.0,5,4,2,542,champions,11,Platinum
2789,72,107,1574.1499999999999,3,5,5,355,loyal customers,13,Platinum
2790,382,87,1379.36,2,5,4,254,can't loose,11,Platinum
2791,324,33,457.65999999999997,2,5,3,253,can't loose,10,Gold
2792,73,23,224.14000000000004,3,5,3,353,loyal customers,11,Platinum
2793,435,53,985.0900000000003,1,5,4,154,can't loose,10,Gold
2794,427,25,897.9299999999998,1,5,4,154,can't loose,10,Gold
2795,262,3,40.5,2,4,2,242,at risk,8,Gold
2796,20,286,6592.069999999998,5,5,5,555,champions,15,Platinum Plus
2797,419,58,904.4300000000003,1,5,4,154,can't loose,10,Gold
2798,177,21,1027.58,3,5,4,354,loyal customers,12,Platinum
2799,126,126,2892.3499999999995,3,5,5,355,loyal customers,13,Platinum
2800,431,39,637.0299999999997,1,5,4,154,can't loose,10,Gold
2801,61,74,566.76,4,5,3,453,loyal customers,12,Platinum
2802,72,21,310.62000000000006,3,5,3,353,loyal customers,11,Platinum
2803,16,52,1403.1999999999996,5,5,4,554,champions,14,Platinum Plus
2804,17,90,4528.720000000003,5,5,5,555,champions,15,Platinum Plus
2805,7,258,17043.61,5,5,5,555,champions,15,Platinum Plus
2806,700,40,834.4400000000002,1,5,4,154,can't loose,10,Gold
2807,670,33,534.0499999999997,1,5,3,153,can't loose,9,Gold
2808,3,106,1981.3899999999999,5,5,5,555,champions,15,Platinum Plus
2809,62,19,499.32,4,5,3,453,loyal customers,12,Platinum
2810,5,455,10680.289999999986,5,5,5,555,champions,15,Platinum Plus
2811,152,1,3861.0,3,2,5,325,about to sleep,10,Gold
2812,641,19,164.0,1,5,2,152,can't loose,8,Gold
2813,10,60,1304.5800000000002,5,5,4,554,champions,14,Platinum Plus
2814,124,32,559.4499999999998,3,5,3,353,loyal customers,11,Platinum
2815,31,46,2663.4,4,5,5,455,loyal customers,14,Platinum Plus
2816,671,30,549.05,1,5,3,153,can't loose,9,Gold
2817,64,127,1408.5999999999988,4,5,4,454,loyal customers,13,Platinum
2819,27,319,4125.000000000003,4,5,5,455,loyal customers,14,Platinum Plus
2820,359,9,316.58,2,5,3,253,can't loose,10,Gold
2821,86,38,648.8299999999998,3,5,4,354,loyal customers,12,Platinum
2822,12,9,420.29999999999995,5,5,3,553,champions,13,Platinum
2823,411,27,653.7699999999998,1,5,4,154,can't loose,10,Gold
2824,31,49,968.0199999999999,4,5,4,454,loyal customers,13,Platinum
2825,227,67,1176.1899999999996,2,5,4,254,can't loose,11,Platinum
2826,62,75,1277.48,4,5,4,454,loyal customers,13,Platinum
2827,7,12,195.43,5,5,2,552,champions,12,Platinum
2828,320,25,325.04999999999995,2,5,3,253,can't loose,10,Gold
2829,12,108,1629.1000000000001,5,5,5,555,champions,15,Platinum Plus
2830,46,157,1496.4599999999996,4,5,5,455,loyal customers,14,Platinum Plus
2831,89,24,486.09000000000003,3,5,3,353,loyal customers,11,Platinum
2832,565,28,426.23999999999995,1,5,3,153,can't loose,9,Gold
2833,12,400,11295.91999999999,5,5,5,555,champions,15,Platinum Plus
2834,178,26,685.4499999999999,3,5,4,354,loyal customers,12,Platinum
2835,53,117,1718.6599999999999,4,5,5,455,loyal customers,14,Platinum Plus
2836,373,50,1816.0999999999997,2,5,5,255,can't loose,12,Platinum
2837,320,133,2922.55,2,5,5,255,can't loose,12,Platinum
2838,227,41,856.3,2,5,4,254,can't loose,11,Platinum
2839,360,39,814.0099999999999,2,5,4,254,can't loose,11,Platinum
2840,236,22,384.2,2,5,3,253,can't loose,10,Gold
2841,312,8,154.41000000000003,2,5,2,252,can't loose,9,Gold
2842,128,120,2488.4900000000016,3,5,5,355,loyal customers,13,Platinum
2843,125,233,5485.860000000002,3,5,5,355,loyal customers,13,Platinum
2844,674,9,160.5,1,5,2,152,can't loose,8,Gold
2845,242,22,370.2,2,5,3,253,can't loose,10,Gold
2846,597,17,228.35999999999999,1,5,3,153,can't loose,9,Gold
2847,115,31,612.0599999999998,3,5,4,354,loyal customers,12,Platinum
2848,640,1,59.4,1,2,2,122,hibernating,5,Bronze
2849,130,14,197.0,3,5,2,352,loyal customers,10,Gold
2850,160,185,2903.0599999999986,3,5,5,355,loyal customers,13,Platinum
2851,300,15,321.05,2,5,3,253,can't loose,10,Gold
2852,80,97,1372.5200000000004,3,5,4,354,loyal customers,12,Platinum
2853,61,52,1056.54,4,5,4,454,loyal customers,13,Platinum
2854,12,52,764.3399999999999,5,5,4,554,champions,14,Platinum Plus
2855,7,211,3752.750000000006,5,5,5,555,champions,15,Platinum Plus
2856,75,183,2969.7100000000014,3,5,5,355,loyal customers,13,Platinum
2857,424,4,302.03999999999996,1,4,3,143,at risk,8,Gold
2858,76,61,927.2800000000004,3,5,4,354,loyal customers,12,Platinum
2859,215,50,850.18,2,5,4,254,can't loose,11,Platinum
2860,135,145,4554.940000000002,3,5,5,355,loyal customers,13,Platinum
2861,240,51,780.4000000000001,2,5,4,254,can't loose,11,Platinum
2862,94,18,967.1099999999999,3,5,4,354,loyal customers,12,Platinum
2863,413,111,1865.0299999999995,1,5,5,155,can't loose,11,Platinum
2864,3,502,8979.319999999996,5,5,5,555,champions,15,Platinum Plus
2865,464,3,60.0,1,4,2,142,at risk,7,Silver
2866,4,239,19643.619999999984,5,5,5,555,champions,15,Platinum Plus
2867,96,118,2023.3100000000004,3,5,5,355,loyal customers,13,Platinum
2868,2,121,2033.2900000000009,5,5,5,555,champions,15,Platinum Plus
2869,247,66,1071.35,2,5,4,254,can't loose,11,Platinum
2870,245,179,3395.0299999999975,2,5,5,255,can't loose,12,Platinum
2871,150,10,170.39999999999998,3,5,2,352,loyal customers,10,Gold
2872,283,13,600.9000000000001,2,5,4,254,can't loose,11,Platinum
2873,170,34,623.1599999999999,3,5,4,354,loyal customers,12,Platinum
2874,514,57,1182.3800000000003,1,5,4,154,can't loose,10,Gold
2875,102,384,8705.68,3,5,5,355,loyal customers,13,Platinum
2876,137,89,1446.6000000000008,3,5,5,355,loyal customers,13,Platinum
2877,325,26,418.8199999999999,2,5,3,253,can't loose,10,Gold
2878,108,11,139.51,3,5,2,352,loyal customers,10,Gold
2879,184,56,827.1999999999998,2,5,4,254,can't loose,11,Platinum
2880,34,175,3036.6500000000024,4,5,5,455,loyal customers,14,Platinum Plus
2881,224,45,852.2100000000003,2,5,4,254,can't loose,11,Platinum
2882,1,11,1717.36,5,5,5,555,champions,15,Platinum Plus
2883,480,26,907.2499999999995,1,5,4,154,can't loose,10,Gold
2884,25,35,1225.3599999999997,4,5,4,454,loyal customers,13,Platinum
2885,17,177,6603.989999999997,5,5,5,555,champions,15,Platinum Plus
2886,5,615,4523.190000000002,5,5,5,555,champions,15,Platinum Plus
2887,59,305,2038.93,4,5,5,455,loyal customers,14,Platinum Plus
2888,601,1,228.96,1,2,3,123,hibernating,6,Silver
2889,20,46,699.2299999999999,5,5,4,554,champions,14,Platinum Plus
2890,121,42,609.19,3,5,4,354,loyal customers,12,Platinum
2891,245,191,611.9299999999997,2,5,4,254,can't loose,11,Platinum
2892,48,26,476.34000000000003,4,5,3,453,loyal customers,12,Platinum
2893,374,29,496.16,2,5,3,253,can't loose,10,Gold
2894,356,99,1541.7400000000007,2,5,5,255,can't loose,12,Platinum
2895,174,61,406.2199999999997,3,5,3,353,loyal customers,11,Platinum
2896,1,536,8220.369999999994,5,5,5,555,champions,15,Platinum Plus
2897,572,27,348.59000000000003,1,5,3,153,can't loose,9,Gold
2898,392,10,135.43,2,5,2,252,can't loose,9,Gold
2899,502,1,24.75,1,2,2,122,hibernating,5,Bronze
2900,409,6,94.91999999999999,1,5,2,152,can't loose,8,Gold
2901,51,3,240.55,4,4,3,443,loyal customers,11,Platinum
2902,24,33,796.3800000000001,4,5,4,454,loyal customers,13,Platinum
2903,45,177,3712.280000000002,4,5,5,455,loyal customers,14,Platinum Plus
2904,61,98,1547.4600000000003,4,5,5,455,loyal customers,14,Platinum Plus
2905,44,297,10134.880000000006,4,5,5,455,loyal customers,14,Platinum Plus
2906,5,248,12119.690000000002,5,5,5,555,champions,15,Platinum Plus
2907,203,23,159.74,2,5,2,252,can't loose,9,Gold
2908,374,19,247.5,2,5,3,253,can't loose,10,Gold
2909,412,17,222.29999999999998,1,5,3,153,can't loose,9,Gold
2910,656,53,217.23999999999995,1,5,2,152,can't loose,8,Gold
2911,36,538,10024.379999999996,4,5,5,455,loyal customers,14,Platinum Plus
2912,12,41,635.0400000000002,5,5,4,554,champions,14,Platinum Plus
2913,12,433,7795.969999999992,5,5,5,555,champions,15,Platinum Plus
2914,241,14,7385.53,2,5,5,255,can't loose,12,Platinum
2915,184,28,496.4399999999999,2,5,3,253,can't loose,10,Gold
2916,52,383,7521.409999999992,4,5,5,455,loyal customers,14,Platinum Plus
2917,292,68,1126.5800000000004,2,5,4,254,can't loose,11,Platinum
2918,62,28,865.8500000000004,4,5,4,454,loyal customers,13,Platinum
2919,673,5,93.6,1,4,2,142,at risk,7,Silver
2920,124,152,3208.18,3,5,5,355,loyal customers,13,Platinum
2921,216,12,205.29999999999998,2,5,2,252,can't loose,9,Gold
2922,69,20,282.37,3,5,3,353,loyal customers,11,Platinum
2923,434,38,449.43,1,5,3,153,can't loose,9,Gold
2924,480,45,1634.64,1,5,5,155,can't loose,11,Platinum
2925,1,4331,102209.35999999962,5,5,5,555,champions,15,Platinum Plus
2926,77,147,2594.839999999997,3,5,5,355,loyal customers,13,Platinum
2927,112,1,52.0,3,2,2,322,about to sleep,7,Silver
2928,201,51,800.6499999999999,2,5,4,254,can't loose,11,Platinum
2929,108,38,551.5399999999997,3,5,3,353,loyal customers,11,Platinum
2931,679,5,129.75,1,4,2,142,at risk,7,Silver
2932,182,33,312.62000000000006,3,5,3,353,loyal customers,11,Platinum
2933,342,16,204.50000000000009,2,5,2,252,can't loose,9,Gold
2934,46,36,267.13000000000005,4,5,3,453,loyal customers,12,Platinum
2935,51,325,6527.2,4,5,5,455,loyal customers,14,Platinum Plus
2936,87,89,1303.9500000000003,3,5,4,354,loyal customers,12,Platinum
2937,525,34,303.9,1,5,3,153,can't loose,9,Gold
2938,528,8,140.22,1,5,2,152,can't loose,8,Gold
2939,105,221,1539.51,3,5,5,355,loyal customers,13,Platinum
2940,71,84,899.8499999999999,3,5,4,354,loyal customers,12,Platinum
2941,54,10,208.75,4,5,2,452,loyal customers,11,Platinum
2942,409,8,107.24000000000001,1,5,2,152,can't loose,8,Gold
2943,41,155,2414.630000000002,4,5,5,455,loyal customers,14,Platinum Plus
2944,62,13,714.9599999999998,4,5,4,454,loyal customers,13,Platinum
2945,463,46,755.4099999999997,1,5,4,154,can't loose,10,Gold
2946,486,189,6553.74,1,5,5,155,can't loose,11,Platinum
2947,210,16,1028.56,2,5,4,254,can't loose,11,Platinum
2948,165,96,337.47,3,5,3,353,loyal customers,11,Platinum
2949,55,35,165.47000000000003,4,5,2,452,loyal customers,11,Platinum
2950,640,15,240.5,1,5,3,153,can't loose,9,Gold
2951,413,24,344.71999999999997,1,5,3,153,can't loose,9,Gold
2952,679,60,283.43,1,5,3,153,can't loose,9,Gold
2953,245,232,1634.0900000000001,2,5,5,255,can't loose,12,Platinum
2954,563,7,105.5,1,5,2,152,can't loose,8,Gold
2955,82,23,2344.22,3,5,5,355,loyal customers,13,Platinum
2956,118,26,391.76,3,5,3,353,loyal customers,11,Platinum
2957,89,21,364.5,3,5,3,353,loyal customers,11,Platinum
2958,25,32,476.58000000000004,4,5,3,453,loyal customers,12,Platinum
2959,47,22,352.84000000000003,4,5,3,453,loyal customers,12,Platinum
2960,40,38,591.6499999999999,4,5,4,454,loyal customers,13,Platinum
2961,380,42,1314.3999999999996,2,5,4,254,can't loose,11,Platinum
2962,74,9,158.04,3,5,2,352,loyal customers,10,Gold
2963,219,71,463.85999999999984,2,5,3,253,can't loose,10,Gold
2964,385,35,663.2500000000002,2,5,4,254,can't loose,11,Platinum
2965,14,381,3578.4099999999985,5,5,5,555,champions,15,Platinum Plus
2966,461,37,114.94999999999999,1,5,2,152,can't loose,8,Gold
2967,256,339,2809.2600000000007,2,5,5,255,can't loose,12,Platinum
2969,55,14,277.05,4,5,3,453,loyal customers,12,Platinum
2970,73,732,3336.039999999997,3,5,5,355,loyal customers,13,Platinum
2972,2,1080,15645.830000000014,5,5,5,555,champions,15,Platinum Plus
2973,465,17,162.6,1,5,2,152,can't loose,8,Gold
2974,41,13,427.93,4,5,3,453,loyal customers,12,Platinum
2975,363,9,617.67,2,5,4,254,can't loose,11,Platinum
2976,450,17,302.33000000000004,1,5,3,153,can't loose,9,Gold
2977,7,52,996.1600000000002,5,5,4,554,champions,14,Platinum Plus
2978,216,28,878.5100000000001,2,5,4,254,can't loose,11,Platinum
2979,27,254,3791.980000000001,4,5,5,455,loyal customers,14,Platinum Plus
2980,77,137,2372.0799999999995,3,5,5,355,loyal customers,13,Platinum
2981,59,237,4154.710000000001,4,5,5,455,loyal customers,14,Platinum Plus
2982,23,8,722.74,5,5,4,554,champions,14,Platinum Plus
2983,369,96,3033.4699999999993,2,5,5,255,can't loose,12,Platinum
2984,31,144,3695.810000000001,4,5,5,455,loyal customers,14,Platinum Plus
2985,664,1,59.4,1,2,2,122,hibernating,5,Bronze
2986,139,59,5781.619999999998,3,5,5,355,loyal customers,13,Platinum
2987,20,203,3172.629999999999,5,5,5,555,champions,15,Platinum Plus
2988,278,9,282.12,2,5,3,253,can't loose,10,Gold
2989,692,6,60.96000000000001,1,5,2,152,can't loose,8,Gold
2990,42,115,1218.9599999999998,4,5,4,454,loyal customers,13,Platinum
2991,384,22,1179.9500000000003,2,5,4,254,can't loose,11,Platinum
2992,503,12,246.5,1,5,3,153,can't loose,9,Gold
2993,99,265,4806.439999999996,3,5,5,355,loyal customers,13,Platinum
2994,48,48,2980.5800000000013,4,5,5,455,loyal customers,14,Platinum Plus
2995,67,25,1887.6199999999994,3,5,5,355,loyal customers,13,Platinum
2996,16,594,11967.539999999964,5,5,5,555,champions,15,Platinum Plus
2998,171,121,1994.9900000000005,3,5,5,355,loyal customers,13,Platinum
2999,42,21,942.0800000000003,4,5,4,454,loyal customers,13,Platinum
3000,188,31,394.1399999999999,2,5,3,253,can't loose,10,Gold
3001,612,20,468.64999999999986,1,5,3,153,can't loose,9,Gold
3002,272,9,130.34,2,5,2,252,can't loose,9,Gold
3003,174,6,2733.8,3,5,5,355,loyal customers,13,Platinum
3004,410,77,1216.6600000000003,1,5,4,154,can't loose,10,Gold
3005,572,13,282.92,1,5,3,153,can't loose,9,Gold
3006,2,145,2891.8199999999983,5,5,5,555,champions,15,Platinum Plus
3007,18,32,669.4999999999999,5,5,4,554,champions,14,Platinum Plus
